country,region,water_stress_score,water_stress_label,groundwater_decline,drought_risk
Indonesia,Jawa Timur,3.252966944385442,High (40-80%),,3.77714202003868
Indonesia,Kalimantan Barat,0.0,Low (<10%),,2.81593994453617
Indonesia,Kalimantan Selatan,0.1904618758239146,Low (<10%),,3.30548876878534
Indonesia,Kalimantan Tengah,0.1904618758239146,Low (<10%),,3.30548876878534
Indonesia,Kalimantan Timur,0.1904618758239146,Low (<10%),,3.30548876878534
Indonesia,Kepulauan Riau,0.589633723875421,Low (<10%),,2.81313711255144
Indonesia,Lampung,0.0,Low (<10%),,3.35698899435738
Indonesia,Maluku,5.0,Arid and Low Water Use,,3.13723371388843
Indonesia,Maluku Utara,0.0,Low (<10%),,2.78261355142472
Indonesia,Nusa Tenggara Barat,5.0,Extremely High (>80%),,3.35809421835246
Indonesia,Nusa Tenggara Timur,0.0,Low (<10%),,3.39593614884851
Indonesia,Papua,0.0,Low (<10%),,2.50040695751556
Indonesia,Papua Barat,0.0,Low (<10%),,2.52673441190879
Indonesia,Riau,0.0,Low (<10%),,3.52538694123233
Indonesia,Sulawesi Barat,0.0,Low (<10%),,3.51405590228683
Indonesia,Sulawesi Selatan,0.0,Low (<10%),,
Indonesia,Sulawesi Tengah,0.0,Low (<10%),,3.3168858732762
Indonesia,Sulawesi Tenggara,0.373251928847204,Low (<10%),,3.66263024697674
Indonesia,Sulawesi Utara,0.373251928847204,Low (<10%),,3.66263024697674
Indonesia,Sumatera Barat,0.973403457315922,Low (<10%),,3.41984144298843
Indonesia,Sumatera Selatan,0.0,Low (<10%),,3.35698899435738
Indonesia,Sumatera Utara,0.0,Low (<10%),,3.31692968322573
Indonesia,Yogyakarta,3.252966944385442,High (40-80%),,3.77714202003868
Iran,Alborz,1.0887709359901818,Low - Medium (10-20%),1.073919,3.3170899557993
Iran,Ardebil,5.0,Extremely High (>80%),,3.38607151968775
Iran,Bushehr,5.0,Arid and Low Water Use,,2.6419781968641
Iran,Chahar Mahall and Bakhtiari,5.0,Extremely High (>80%),,2.72221146884258
Iran,East Azarbaijan,0.0,Low (<10%),,3.50951295310316
Iran,Esfahan,5.0,Arid and Low Water Use,1.6043500000000002,2.64119253962081
Iran,Fars,5.0,Extremely High (>80%),1.6043500000000002,2.72221146884258
Iran,Gilan,5.0,Extremely High (>80%),1.073919,3.90737750970766
Iran,Golestan,5.0,Extremely High (>80%),1.39275,3.93127728068889
Iran,Hamadan,5.0,Extremely High (>80%),1.39275,3.36597605185787
Iran,Hormozgan,0.0,Low (<10%),,2.41289554840625
Iran,Ilam,3.647328842219088,High (40-80%),,3.2873962803179
Iran,Kerman,0.0,Low (<10%),,2.41289554840625
Iran,Kermanshah,5.0,Extremely High (>80%),,3.21009796010614
Iran,Khuzestan,4.673693543773924,Extremely High (>80%),,3.0135180844947
Iran,Kohgiluyeh and Buyer Ahmad,3.6690566356979257,High (40-80%),,2.9161190866529
Iran,Kordestan,5.0,Extremely High (>80%),,3.24469561948481
Iran,Lorestan,5.0,Extremely High (>80%),,2.82714295122602
Iran,Markazi,5.0,Extremely High (>80%),1.6043500000000002,2.82826448434421
Iran,Mazandaran,5.0,Extremely High (>80%),1.39275,3.93127728068889
Iran,North Khorasan,2.503671406092112,Medium - High (20-40%),1.39275,2.53819896262995
Iran,Qazvin,1.0887709359901818,Low - Medium (10-20%),1.073919,3.3170899557993
Iran,Qom,5.0,Extremely High (>80%),1.6043500000000002,2.82826448434421
Iran,Razavi Khorasan,5.0,Extremely High (>80%),1.39275,2.57480934767139
Iran,Semnan,5.0,Extremely High (>80%),1.39275,3.93127728068889
Iran,Sistan and Baluchestan,5.0,Arid and Low Water Use,1.0958245,
Iran,South Khorasan,5.0,Arid and Low Water Use,,2.74340433651401
Iran,Tehran,2.712202919061056,Medium - High (20-40%),1.39275,3.55762945984518
Iran,West Azarbaijan,5.0,Extremely High (>80%),,2.93876675181137
Iran,Yazd,5.0,Arid and Low Water Use,1.6043500000000002,2.5251338706343
Iran,Zanjan,2.1919567850073074,Medium - High (20-40%),,3.31808211042749
Iraq,Al-Anbar,3.2989451957866094,High (40-80%),,3.72700556151286
Iraq,Al-Basrah,0.0,Low (<10%),,
Iraq,Al-Muthannia,2.0186603028984256,Medium - High (20-40%),1.5219200000000002,
Iraq,Al-Qadisiyah,5.0,Extremely High (>80%),,3.75554972763598
Iraq,An-Najaf,5.0,Extremely High (>80%),2.432825,
Iraq,Arbil,5.0,Extremely High (>80%),,3.24469561948481
Iraq,As-Sulaymaniyah,2.1919567850073074,Medium - High (20-40%),,3.31808211042749
Iraq,At-Ta'mim,4.148890638468428,Extremely High (>80%),,3.50997584253151
Iraq,Babil,3.2989451957866094,High (40-80%),,3.72700556151286
Iraq,Baghdad,3.2989451957866094,High (40-80%),,3.72700556151286
Iraq,Dhi-Qar,2.0186603028984256,Medium - High (20-40%),2.432825,
Iraq,Dihok,3.3505510533480045,High (40-80%),,2.7082657261108
Iraq,Diyala,3.8281717621266975,High (40-80%),,3.34879668221198
Iraq,Karbala',4.988202596679903,Extremely High (>80%),2.432825,
Iraq,Maysan,3.647328842219088,High (40-80%),,3.2873962803179
Iraq,Ninawa,0.3832191927540531,Low (<10%),,3.11091654561132
Iraq,Sala ad-Din,4.10859474903177,Extremely High (>80%),1.89648,3.68444334932747
Iraq,Wasit,3.8511249640892986,High (40-80%),,3.12445619303151
Ireland,Carlow,0.2863712813182737,Low (<10%),,2.87334720343777
Ireland,Cavan,0.0,Low (<10%),,2.52720972761971
Ireland,Clare,0.0,Low (<10%),,2.52720972761971
Ireland,Cork,0.0,Low (<10%),,2.88612123638275
Ireland,Donegal,0.0,Low (<10%),,2.27252507837515
Ireland,Dublin,1.0690289403950055,Low - Medium (10-20%),,2.8302254623675
Ireland,Galway,0.0,Low (<10%),,2.52720972761971
Ireland,Kerry,0.0,Low (<10%),,2.88612123638275
Ireland,Kildare,0.2863712813182737,Low (<10%),,2.87334720343777
Ireland,Kilkenny,0.0,Low (<10%),,3.46191000415377
Ireland,Laoighis,0.2863712813182737,Low (<10%),,2.87334720343777
Ireland,Leitrim,0.0,Low (<10%),,2.52720972761971
Ireland,Limerick,0.0,Low (<10%),,2.88612123638275
Ireland,Longford,0.0,Low (<10%),,2.52720972761971
Ireland,Louth,1.0690289403950055,Low - Medium (10-20%),,2.8302254623675
Ireland,Mayo,0.0,Low (<10%),,2.52720972761971
Ireland,Meath,0.0,Low (<10%),,2.52720972761971
Ireland,Monaghan,0.0,Low (<10%),,2.55383599680066
Ireland,Offaly,0.2863712813182737,Low (<10%),,2.87334720343777
Ireland,Roscommon,0.0,Low (<10%),,2.52720972761971
Ireland,Sligo,0.0,Low (<10%),,2.52720972761971
Ireland,Tipperary,0.2863712813182737,Low (<10%),,2.87334720343777
Ireland,Waterford,0.0,Low (<10%),,3.46191000415377
Ireland,Westmeath,0.0,Low (<10%),,2.52720972761971
Ireland,Wexford,0.0,Low (<10%),,3.46191000415377
Ireland,Wicklow,0.2863712813182737,Low (<10%),,2.87334720343777
Isle of Man,Ayre,0.0,Low (<10%),,
Isle of Man,Garff,0.0,Low (<10%),,
Isle of Man,Glenfaba,0.0,Low (<10%),,
Isle of Man,Michael,0.0,Low (<10%),,
Isle of Man,Middle,0.0,Low (<10%),,
Isle of Man,Rushen,0.0,Low (<10%),,
Israel,Golan,5.0,Extremely High (>80%),,3.40674308243316
Israel,HaDarom,5.0,Arid and Low Water Use,1.4068205,
Israel,HaMerkaz,5.0,Extremely High (>80%),2.203955,3.62394011741416
Israel,HaZafon,5.0,Extremely High (>80%),2.203955,3.62394011741416
Israel,Haifa,5.0,Extremely High (>80%),2.203955,3.62394011741416
Israel,Jerusalem,5.0,Extremely High (>80%),1.4068205,3.62394011741416
Israel,Tel Aviv,5.0,Extremely High (>80%),2.203955,3.62394011741416
Italy,Abruzzo,4.449199072347941,Extremely High (>80%),,3.06070766191582
Italy,Apulia,4.174246293590459,Extremely High (>80%),,2.68617142046642
Italy,Basilicata,5.0,Extremely High (>80%),,2.94408853504979
Italy,Calabria,5.0,Extremely High (>80%),,2.9461765949676
Italy,Campania,4.174246293590459,Extremely High (>80%),,2.68617142046642
Italy,Emilia-Romagna,0.0,Low (<10%),,3.30134204123935
Italy,Friuli-Venezia Giulia,0.0,Low (<10%),,2.82001937016193
Italy,Lazio,4.449199072347941,Extremely High (>80%),,3.06070766191582
Italy,Liguria,0.0,Low (<10%),,3.26787360190331
Italy,Lombardia,1.3602508179641,Low - Medium (10-20%),,2.66077071592459
Italy,Marche,4.449199072347941,Extremely High (>80%),,3.06070766191582
Italy,Molise,4.174246293590459,Extremely High (>80%),,2.68617142046642
Italy,Piemonte,1.3373231132438468,Low - Medium (10-20%),,3.25651477729386
Italy,Sardegna,4.116924146474953,Extremely High (>80%),,2.6790704740373
Italy,Sicily,5.0,Extremely High (>80%),,3.98435316444504
Italy,Toscana,0.0,Low (<10%),,3.30134204123935
Italy,Trentino-Alto Adige,2.0754055401293,Medium - High (20-40%),,3.48423840016989
Italy,Umbria,4.449199072347941,Extremely High (>80%),,3.06070766191582
Italy,Valle d'Aosta,0.7239482889673051,Low (<10%),,2.62704346885517
Italy,Veneto,2.0754055401293,Medium - High (20-40%),,3.48423840016989
Jamaica,Clarendon,0.0,Low (<10%),,3.00702831911264
Jamaica,Hanover,0.0,Low (<10%),,3.00702831911264
Jamaica,Kingston,0.0,Low (<10%),,3.00702831911264
Jamaica,Manchester,0.0,Low (<10%),,3.00702831911264
Jamaica,Portland,0.0,Low (<10%),,3.00702831911264
Jamaica,Saint Andrew,0.0,Low (<10%),,3.00702831911264
Jamaica,Saint Ann,0.0,Low (<10%),,3.00702831911264
Jamaica,Saint Catherine,0.0,Low (<10%),,3.00702831911264
Jamaica,Saint Elizabeth,0.0,Low (<10%),,3.00702831911264
Jamaica,Saint James,0.0,Low (<10%),,3.00702831911264
Jamaica,Saint Mary,0.0,Low (<10%),,3.00702831911264
Jamaica,Saint Thomas,0.0,Low (<10%),,3.00702831911264
Jamaica,Trelawny,0.0,Low (<10%),,3.00702831911264
Jamaica,Westmoreland,0.0,Low (<10%),,3.00702831911264
Japan,Aichi,2.5862115543754847,Medium - High (20-40%),,2.31711746616855
Japan,Akita,1.953945311106376,Low - Medium (10-20%),,1.8427091066405
Japan,Aomori,0.8313832840918948,Low (<10%),,1.91182882714722
Japan,Chiba,2.9784095314899024,Medium - High (20-40%),,2.4256605493615
Japan,Ehime,1.998780764249157,Low - Medium (10-20%),,1.8813045104051
Japan,Fukui,1.998780764249157,Low - Medium (10-20%),,1.8813045104051
Japan,Fukuoka,1.1990069577126796,Low - Medium (10-20%),,2.03345851353836
Japan,Fukushima,1.4018972798156089,Low - Medium (10-20%),,1.95331881457613
Japan,Gifu,1.998780764249157,Low - Medium (10-20%),,1.8813045104051
Japan,Gunma,1.4018972798156089,Low - Medium (10-20%),,1.95331881457613
Japan,Hiroshima,1.998780764249157,Low - Medium (10-20%),,1.8813045104051
Japan,Hokkaido,0.8313832840918948,Low (<10%),,1.91182882714722
Japan,Hyōgo,1.998780764249157,Low - Medium (10-20%),,1.8813045104051
Japan,Ibaraki,1.7205798757052115,Low - Medium (10-20%),,2.21670465787314
Japan,Ishikawa,1.998780764249157,Low - Medium (10-20%),,1.8813045104051
Japan,Iwate,1.953945311106376,Low - Medium (10-20%),,1.8427091066405
Japan,Kagawa,1.998780764249157,Low - Medium (10-20%),,1.8813045104051
Japan,Kagoshima,1.6941194383600853,Low - Medium (10-20%),,2.2086465953923
Japan,Kanagawa,2.5862115543754847,Medium - High (20-40%),,2.31711746616855
Japan,Kochi,1.3546634437184586,Low - Medium (10-20%),,1.78472061607867
Japan,Kumamoto,0.0,Low (<10%),,2.09760340499294
Japan,Kyoto,1.998780764249157,Low - Medium (10-20%),,1.8813045104051
Japan,Mie,1.998780764249157,Low - Medium (10-20%),,1.8813045104051
Japan,Miyagi,1.953945311106376,Low - Medium (10-20%),,1.8427091066405
Japan,Miyazaki,0.0,Low (<10%),,2.09760340499294
Japan,Nagano,1.998780764249157,Low - Medium (10-20%),,1.8813045104051
Japan,Naoasaki,1.1990069577126796,Low - Medium (10-20%),,2.03345851353836
Japan,Nara,1.998780764249157,Low - Medium (10-20%),,1.8813045104051
Japan,Niigata,1.998780764249157,Low - Medium (10-20%),,1.8813045104051
Japan,Oita,1.1990069577126796,Low - Medium (10-20%),,2.03345851353836
Japan,Okayama,1.998780764249157,Low - Medium (10-20%),,1.8813045104051
Japan,Okinawa,0.0,Low (<10%),,
Japan,Osaka,1.998780764249157,Low - Medium (10-20%),,1.8813045104051
Japan,Saga,1.1990069577126796,Low - Medium (10-20%),,2.03345851353836
Japan,Saitama,1.4018972798156089,Low - Medium (10-20%),,1.95331881457613
Japan,Shiga,1.998780764249157,Low - Medium (10-20%),,1.8813045104051
Japan,Shimane,1.998780764249157,Low - Medium (10-20%),,1.8813045104051
Japan,Shizuoka,2.5862115543754847,Medium - High (20-40%),,2.31711746616855
Japan,Tochigi,1.953945311106376,Low - Medium (10-20%),,1.8427091066405
Japan,Tokushima,1.3546634437184586,Low - Medium (10-20%),,1.78472061607867
Japan,Tokyo,2.5862115543754847,Medium - High (20-40%),,2.31711746616855
Japan,Tottori,1.998780764249157,Low - Medium (10-20%),,1.8813045104051
Japan,Toyama,1.998780764249157,Low - Medium (10-20%),,1.8813045104051
Japan,Wakayama,1.998780764249157,Low - Medium (10-20%),,1.8813045104051
Japan,Yamagata,1.953945311106376,Low - Medium (10-20%),,1.8427091066405
Japan,Yamaguchi,1.998780764249157,Low - Medium (10-20%),,1.8813045104051
Japan,Yamanashi,1.4018972798156089,Low - Medium (10-20%),,1.95331881457613
Jersey,Grouville,1.911206946087379,Low - Medium (10-20%),,3.36491547723776
Jersey,Saint Berlade,1.911206946087379,Low - Medium (10-20%),,3.36491547723776
Jersey,Saint Clement,1.911206946087379,Low - Medium (10-20%),,3.36491547723776
Jersey,Saint Helier,1.911206946087379,Low - Medium (10-20%),,3.36491547723776
Jersey,Saint John,1.911206946087379,Low - Medium (10-20%),,3.36491547723776
Jersey,Saint Lawrence,1.911206946087379,Low - Medium (10-20%),,3.36491547723776
Jersey,Saint Martin,1.911206946087379,Low - Medium (10-20%),,3.36491547723776
Jersey,Saint Mary,1.911206946087379,Low - Medium (10-20%),,3.36491547723776
Jersey,Saint Ouen,1.911206946087379,Low - Medium (10-20%),,3.36491547723776
Jersey,Saint Peter,1.911206946087379,Low - Medium (10-20%),,3.36491547723776
Jersey,Saint Saviour,1.911206946087379,Low - Medium (10-20%),,3.36491547723776
Jersey,Trinity,1.911206946087379,Low - Medium (10-20%),,3.36491547723776
Jordan,Ajlun,5.0,Extremely High (>80%),,4.47551957023707
Jordan,Amman,5.0,Arid and Low Water Use,0.653654,
Jordan,Aqaba,5.0,Arid and Low Water Use,,
Jordan,Balqa,3.4359659672572347,High (40-80%),2.203955,4.55592632157335
Jordan,Irbid,5.0,Extremely High (>80%),,4.47551957023707
Jordan,Jarash,5.0,Extremely High (>80%),,4.47551957023707
Jordan,Karak,0.7889535486274688,Low (<10%),2.203955,
Jordan,Ma`an,5.0,Arid and Low Water Use,,
Jordan,Madaba,0.0,Low (<10%),2.203955,
Jordan,Mafraq,5.0,Arid and Low Water Use,0.653654,
Jordan,Tafilah,5.0,Arid and Low Water Use,,
Jordan,Zarqa,5.0,Arid and Low Water Use,,
Kazakhstan,Almaty,3.7632671845859456,High (40-80%),,2.68446556638311
Kazakhstan,Aqmola,1.0405294099970752,Low - Medium (10-20%),,3.36743746297821
Kazakhstan,Aqtöbe,5.0,Arid and Low Water Use,,1.56010514470794
Kazakhstan,Atyrau,5.0,Arid and Low Water Use,,1.56010514470794
Kazakhstan,East Kazakhstan,0.0,Low (<10%),,2.7439134192973
Kazakhstan,Mangghystau,5.0,Arid and Low Water Use,,2.52376680676843
Kazakhstan,North Kazakhstan,1.0405294099970752,Low - Medium (10-20%),,3.36743746297821
Kazakhstan,Pavlodar,0.2608535216532476,Low (<10%),,2.87396858089056
Kazakhstan,Qaraghandy,2.797123746195425,Medium - High (20-40%),,2.4556355805291
Kazakhstan,Qostanay,0.0,Low (<10%),,3.97130347497625
Kazakhstan,Qyzylorda,5.0,Arid and Low Water Use,,2.05977384424176
Kazakhstan,South Kazakhstan,5.0,Arid and Low Water Use,,2.39980595123364
Kazakhstan,West Kazakhstan,5.0,Arid and Low Water Use,,1.69594426868403
Kazakhstan,Zhambyl,5.0,Extremely High (>80%),,2.38908457035275
Kenya,Baringo,0.0,Low (<10%),,3.09713320198921
Kenya,Bomet,0.0,Low (<10%),,3.38775718119161
Kenya,Bungoma,0.0,Low (<10%),,3.2914997599646
Kenya,Busia,0.0363532993494951,Low (<10%),,3.8511343208355
Kenya,Elgeyo-Marakwet,0.0,Low (<10%),,3.09713320198921
Kenya,Embu,0.0,Low (<10%),,2.94736643918418
Kenya,Garissa,0.0,Low (<10%),,2.58049138097676
Kenya,Homa Bay,0.0,Low (<10%),,3.38775718119161
Kenya,Isiolo,0.0,Low (<10%),,2.78358243250916
Kenya,Kajiado,0.0,Low (<10%),,2.91397140855705
Kenya,Kakamega,0.0,Low (<10%),,3.23503669106255
Kenya,Kericho,0.0,Low (<10%),,3.09713320198921
Kenya,Kiambu,0.0,Low (<10%),,3.22315846444216
Kenya,Kilifi,5.0,Arid and Low Water Use,,2.6839293607619
Kenya,Kirinyaga,0.0,Low (<10%),,2.94736643918418
Kenya,Kisii,0.0,Low (<10%),,3.38775718119161
Kenya,Kisumu,0.0,Low (<10%),,3.23503669106255
Kenya,Kitui,5.0,Arid and Low Water Use,,2.6839293607619
Kenya,Kwale,5.0,Arid and Low Water Use,,2.80375362330832
Kenya,Laikipia,0.0,Low (<10%),,3.35169581867031
Kenya,Lamu,0.0,Low (<10%),,2.56310476488351
Kenya,Machakos,0.0,Low (<10%),,2.52707325777457
Kenya,Makueni,0.0,Low (<10%),,2.7722770397335
Kenya,Mandera,0.0,Low (<10%),,2.78358243250916
Kenya,Marsabit,0.0,Low (<10%),,2.76440118579487
Kenya,Meru,0.0,Low (<10%),,2.80074215555028
Kenya,Migori,0.0,Low (<10%),,3.38775718119161
Kenya,Mombasa,1.5463445294691178,Low - Medium (10-20%),,2.73762724796931
Kenya,Murang'a,1.4320254770683662,Low - Medium (10-20%),,2.75989105306521
Kenya,Nairobi,0.9048138192468914,Low (<10%),,2.94174426495437
Kenya,Nakuru,0.0,Low (<10%),,2.91397140855705
Kenya,Nandi,0.0,Low (<10%),,3.23503669106255
Kenya,Narok,0.0,Low (<10%),,2.91397140855705
Kenya,Nyamira,0.0,Low (<10%),,3.38775718119161
Kenya,Nyandarua,0.0,Low (<10%),,2.94736643918418
Kenya,Nyeri,0.0,Low (<10%),,2.94736643918418
Kenya,Samburu,0.0,Low (<10%),,2.76440118579487
Kenya,Siaya,0.0,Low (<10%),,3.23503669106255
Kenya,Taita Taveta,0.0,Low (<10%),,2.7722770397335
Kenya,Tana River,0.0,Low (<10%),,2.73685034769159
Kenya,Tharaka-Nithi,0.0,Low (<10%),,2.94736643918418
Kenya,Trans Nzoia,0.0,Low (<10%),,3.2914997599646
Kenya,Turkana,0.0,Low (<10%),,3.09713320198921
Kenya,Uasin Gishu,0.0,Low (<10%),,3.09713320198921
Kenya,Vihiga,0.0,Low (<10%),,3.23503669106255
Kenya,Wajir,0.0,Low (<10%),,2.78358243250916
Kenya,West Pokot,0.0,Low (<10%),,3.2914997599646
Kosovo,Gnjilane,2.995954973413681,Medium - High (20-40%),,3.1827662920164
Kosovo,Kosovska Mitrovica,1.2269039465741165,Low - Medium (10-20%),,3.16348954073204
Kosovo,Pećki,1.2269039465741165,Low - Medium (10-20%),,3.16348954073204
Kosovo,Pristina,1.2269039465741165,Low - Medium (10-20%),,3.16348954073204
Kosovo,Prizren,2.995954973413681,Medium - High (20-40%),,3.1827662920164
Kosovo,Uroševac,2.995954973413681,Medium - High (20-40%),,3.1827662920164
Kosovo,Đakovica,1.2269039465741165,Low - Medium (10-20%),,3.16348954073204
Kuwait,Al Ahmadi,5.0,Arid and Low Water Use,1.5219200000000002,
Kuwait,Al Farwaniyah,5.0,Arid and Low Water Use,1.5219200000000002,
Kuwait,Al Jahrah,5.0,Extremely High (>80%),1.5219200000000002,
Kuwait,Al Kuwayt,5.0,Arid and Low Water Use,1.5219200000000002,
Kuwait,Hawalli,5.0,Extremely High (>80%),1.5219200000000002,
Kuwait,Mubarak Al-Kabeer,5.0,Extremely High (>80%),1.5219200000000002,
Kyrgyzstan,Batken,0.0,Low (<10%),,2.89219644636044
Kyrgyzstan,Biškek,3.7632671845859456,High (40-80%),1.3693955,2.68446556638311
Kyrgyzstan,Chüy,1.3203312562989582,Low - Medium (10-20%),,2.94615334971202
Kyrgyzstan,Jalal-Abad,2.690732362628446,Medium - High (20-40%),,3.01902644228745
Kyrgyzstan,Naryn,2.892122458353122,Medium - High (20-40%),,2.93423379404874
Kyrgyzstan,Osh,0.0,Low (<10%),,2.76231195799298
Kyrgyzstan,Osh (city),2.892122458353122,Medium - High (20-40%),,2.93423379404874
Kyrgyzstan,Talas,2.690732362628446,Medium - High (20-40%),,3.01902644228745
Kyrgyzstan,Ysyk-Köl,0.0,Low (<10%),,2.92605051743671
Laos,Attapu,0.0,Low (<10%),,1.49041973496133
Laos,Bokeo,0.0,Low (<10%),,1.66218373190045
Laos,Bolikhamxai,2.509358846304917,Medium - High (20-40%),,2.28278192669788
Laos,Champasak,0.0,Low (<10%),,1.49041973496133
Laos,Houaphan,0.0,Low (<10%),,2.03407131073913
Laos,Khammouan,2.509358846304917,Medium - High (20-40%),,2.28278192669788
Laos,Louang Namtha,0.290757922209554,Low (<10%),,1.82619982162812
Laos,Louangphrabang,2.4773142496456506,Medium - High (20-40%),,2.01448981925108
Laos,Oudômxai,0.290757922209554,Low (<10%),,1.82619982162812
Laos,Phôngsali,0.0,Low (<10%),,2.03407131073913
Laos,Saravan,1.8971685084822063,Low - Medium (10-20%),,2.82642675523341
Laos,Savannakhét,1.8971685084822063,Low - Medium (10-20%),,2.82642675523341
Laos,Vientiane,0.0,Low (<10%),,1.5274870324419
Laos,Vientiane [prefecture],0.0,Low (<10%),,1.5274870324419
Laos,Xaignabouri,2.553968080697574,Medium - High (20-40%),,2.52084481679744
Laos,Xaisômboun,2.509358846304917,Medium - High (20-40%),,2.28278192669788
Laos,Xiangkhoang,2.509358846304917,Medium - High (20-40%),,2.28278192669788
Laos,Xékong,1.8971685084822063,Low - Medium (10-20%),,2.82642675523341
Latvia,Kurzeme,2.4932454588448865,Medium - High (20-40%),,3.38922430323255
Latvia,Latgale,3.803678193933658,High (40-80%),,3.34128469871147
Latvia,Riga,1.4649400419245933,Low - Medium (10-20%),,3.22435341091328
Latvia,Vidzeme,0.0,Low (<10%),,2.67027694426372
Latvia,Zemgale,1.4649400419245933,Low - Medium (10-20%),,3.22435341091328
Lebanon,Akkar,5.0,Extremely High (>80%),,3.62394011741416
Lebanon,Baalbak - Hermel,5.0,Extremely High (>80%),,3.62394011741416
Lebanon,Beirut,5.0,Extremely High (>80%),,3.62394011741416
Lebanon,Bekaa,5.0,Extremely High (>80%),,3.62394011741416
Lebanon,Mount Lebanon,5.0,Extremely High (>80%),,3.62394011741416
Lebanon,Nabatiyeh,5.0,Extremely High (>80%),,3.62394011741416
Lebanon,North,5.0,Extremely High (>80%),,3.62394011741416
Lebanon,South,5.0,Extremely High (>80%),,3.62394011741416
Lesotho,Berea,5.0,Arid and Low Water Use,1.03082595,3.19044015957416
Lesotho,Butha-Buthe,5.0,Arid and Low Water Use,,3.19044015957416
